,BCL6,CBFB,CEBPB,CEBPD,EGR2,ELK1,ETS1,FLI1,FOS,FOSB,HOXA10,HOXA13,IRF8,JUN,KLF10,KLF13,LMO2,MAFB,MYB,MYEF2,NFATC1,NFATC2,NFE2L1,NFYA,NFYC,PPARD,PPARG,PRDM1,RREB1,RUNX1,RXRB,SMAD3,SMAD4,SNAI1,SNAI3,SP3,SPI1,SPIB,STAT1,TCF3,TCFL5,TFPT,TRIM28,UHRF1,VDR
72-35,18.4770159,11.0910126,4.0078878,9.2327687,35.4066986,4.0078878,9.5711248,11.4405183,9.9710984,4.0078878,9.6986585,4.0078878,4.0078878,14.7863714,24.8860805,12.3234608,18.8119586,10.312097,6.1277291,4.0078878,9.3896511,13.3647731,13.5825342,16.3452802,22.1427971,17.6514692,14.3117108,10.9905984,14.1244339,14.8882447,12.9090289,17.0135254,12.8494262,4.0078878,4.0078878,10.7884377,11.6939969,7.3406886,10.7867193,11.6207835,9.5798504,11.0797462,16.373446,16.1166991,4.0078878
72-36,18.0858118,7.6662106,19.0780695,3.8979857,21.2636079,3.8979857,7.7347269,11.6969106,15.1444085,3.8979857,3.8979857,3.8979857,3.8979857,15.8977412,20.5898613,14.994554,17.3580023,15.4980502,3.8979857,9.6031214,3.8979857,3.8979857,12.8590746,14.1219293,15.2986483,14.0706031,22.3910734,17.6370435,14.5032172,3.8979857,12.2880086,3.8979857,9.6447571,3.8979857,18.7434205,10.5898129,18.036206,3.8979857,12.3297598,12.096781,9.4002252,11.045356,12.0035839,3.8979857,3.8979857
72-37,22.6850159,8.994066,14.286673,4.1295962,16.9665034,4.1295962,9.5162692,14.2613614,16.649823,4.1295962,4.1295962,4.1295962,4.1295962,15.7415906,17.9967875,11.3048521,16.0453964,26.7247597,4.1295962,10.4077932,4.1295962,4.1295962,11.9810609,18.0509257,15.406684,16.890999,19.1788505,15.0408848,15.9145508,11.4219716,11.24177,10.8795299,9.0001646,9.609943,17.8601713,9.370278,11.4229178,4.1295962,11.6569403,4.1295962,9.3303795,9.8916478,12.0196246,4.1295962,4.1295962
72-38,17.4766936,7.4134489,15.7776883,8.7725502,19.7445566,3.8612143,8.5909187,9.2023989,13.3549042,3.8612143,3.8612143,3.8612143,9.0067638,12.2634672,15.0688913,13.3034501,19.69984,11.4559056,3.8612143,3.8612143,3.8612143,8.962689,14.2597935,17.485345,16.3099177,14.4893463,18.621006,9.8211651,14.4989374,11.9334991,11.3991524,11.0927089,9.3595818,16.5328472,14.3263863,10.5166415,15.2590212,3.8612143,10.3890485,9.2579799,5.9822804,7.8107269,8.6582324,10.7589152,8.3837141
72-39,22.1092163,7.3658911,10.2021795,9.851411,20.814663,3.9272645,8.831155,11.54553,15.2981413,3.9272645,8.7394144,3.9272645,3.9272645,15.5300771,19.0622536,14.34151,11.5266775,16.6876016,5.2658404,3.9272645,10.1218837,15.9131135,10.4805999,21.3411927,18.804372,15.9885326,16.9364826,12.1513888,13.3281655,16.8969538,14.8536354,3.9272645,9.7842228,9.8607198,19.3517547,12.1350785,17.3908837,3.9272645,12.1622664,11.6458885,6.9186168,9.1591805,11.5363812,15.8273306,3.9272645
72-40,37.6741089,9.4471581,15.9158154,8.1620837,14.9778886,4.082671,11.3414244,12.3028217,9.8208047,4.082671,4.082671,4.082671,4.082671,14.7096333,22.3642554,11.2152755,17.6732582,20.6366948,4.082671,4.082671,4.082671,9.3955065,12.3936861,18.8120666,17.2712501,16.2390246,25.899656,15.1022804,11.8699734,16.2543722,15.4432917,10.0639585,11.1662234,4.082671,12.8117545,10.3846903,15.4938102,4.082671,11.1761853,12.9765798,4.082671,10.0945526,11.5875154,4.082671,7.859885
72-41,12.1036963,7.8859311,10.3722652,7.4024103,11.3705476,6.7056131,7.6573622,12.801577,17.785629,8.4044494,7.4573557,8.8375907,8.7001102,12.6826639,17.817452,14.3605186,21.1385549,11.2502879,7.2906986,12.5476666,3.8387318,8.2582153,12.6598343,16.4948496,15.4063435,13.4407464,16.7073958,11.3103271,13.9022974,15.0850306,14.9478056,9.4116023,9.6155538,8.0651033,21.4524573,11.4897138,14.6027111,3.8387318,13.0157503,8.2066853,3.8387318,9.7501724,12.8827296,11.3531434,8.0065566
72-42,21.7021011,8.6570008,16.2381307,7.7417907,21.9585535,3.7641688,9.4547246,10.3825213,12.1349382,3.7641688,9.5085907,3.7641688,3.7641688,13.9668619,23.3105966,13.652555,16.2270587,20.6523618,5.1384828,8.705759,6.9284607,8.7169053,11.7577803,16.1994185,16.6891035,19.6672603,22.070465,13.8862995,12.6252582,9.163596,13.131635,3.7641688,9.2719792,10.29278,26.0326868,10.4135926,14.6418647,3.7641688,11.3457452,9.2129116,8.1255129,9.8417536,12.4964662,10.8127947,8.7618033
72-43,20.9550823,9.9891659,13.1272946,9.1200555,16.7183478,8.9282164,10.5535929,12.0433949,15.12774,3.8074823,11.1040224,8.2790504,10.9924332,13.1623778,20.2592889,15.5914866,19.2243312,18.7551127,6.9504582,9.6586529,7.8465262,10.0307865,10.4206385,16.6361324,18.9094198,17.7866317,27.8234847,11.4391035,12.2371795,13.4153619,12.420719,10.6131374,10.6958884,15.0615641,21.6889799,12.3261184,21.4349678,3.8074823,12.5069817,10.600312,8.1094609,10.4197115,13.8440192,11.9099872,9.752636
72-44,10.2830509,9.0522824,10.8700748,12.0427725,10.0487816,9.4462979,6.5249871,10.7846125,16.1521817,3.59487,8.8291795,3.59487,12.6916595,7.3825246,12.8025026,12.9393186,17.8509484,10.079773,9.1967814,9.1867867,3.59487,9.7285087,9.9422965,12.15717,13.8195483,11.1149242,11.4916176,8.5266317,15.8046157,13.5792431,13.1348592,11.2972489,10.4971206,9.2827513,10.4834623,11.2887927,14.1800757,6.480035,13.7501589,11.2478215,7.9590218,8.6888323,12.2897838,12.0862235,7.6024705
72-45,13.6840393,10.3889829,10.7711082,7.2293003,37.3678615,3.946808,3.946808,10.632795,12.3724825,3.946808,3.946808,11.0329742,3.946808,16.6675525,23.089379,15.5440367,11.1712204,11.9031429,6.3072313,11.4675206,9.6696531,10.0385311,12.8384258,18.2208467,18.9597403,17.5200394,13.1932375,12.3047437,15.2989585,12.059623,14.0475129,3.946808,11.3746304,3.946808,14.0101714,12.682914,11.6176574,3.946808,20.7830885,12.2664995,9.1911675,9.5947756,15.164331,19.0240673,8.7098116
72-46,21.1684346,10.5557941,9.9466021,10.4533477,13.3602079,4.1314347,9.6564159,14.9110251,14.1634762,4.1314347,11.4072959,4.1314347,10.2432417,15.315949,19.4186103,18.3944415,28.1948128,19.9027166,7.6735186,4.1314347,4.1314347,11.9768456,9.7848364,18.52523,16.1222205,16.4096329,28.0802654,17.3643866,16.3237772,16.865912,14.1982529,13.5980532,11.2933293,17.1164762,16.0017441,13.5634547,21.4520086,6.93389,16.7880271,4.1314347,4.1314347,9.8794129,14.8931303,4.1314347,4.1314347
72-47,3.87278,8.7767467,9.3727147,7.5705203,29.1785858,10.3156463,6.0525277,10.4947864,13.0204371,3.87278,3.87278,8.845762,3.87278,14.8789261,20.0981347,10.1459053,14.6803044,11.3461981,5.6129524,3.87278,9.2399368,3.87278,14.4732292,23.485569,18.1048988,21.9395725,11.5223513,8.8842729,11.6951271,12.9175368,3.87278,9.7243909,10.5501099,3.87278,23.4297345,11.6447188,13.1901905,3.87278,11.434233,11.31644,9.3523556,10.9324736,14.300733,16.4964492,9.1835213
72-48,32.2938545,9.7175519,10.5648093,9.8280461,63.5228844,10.7208894,11.7087694,9.8568101,13.8942751,4.0136718,9.4736945,13.9066324,4.0136718,9.9510868,27.6436534,16.2292323,29.3952839,13.8391672,10.5525502,12.9161457,9.2304572,12.0876953,14.9373196,22.1412937,20.3969603,17.1485927,13.1529575,23.2684501,10.8842384,16.2116094,15.6051605,14.9807546,12.3251385,4.0136718,14.0678988,10.5837573,16.7915144,6.9376682,18.0293811,11.2293723,4.0136718,9.8726595,10.9860659,4.0136718,4.0136718
72-49,20.555968,8.3309639,14.9992104,7.6467677,23.6605321,3.7951438,11.2755485,9.6697891,12.8011285,3.7951438,3.7951438,3.7951438,3.7951438,15.7620269,20.9416322,14.0686682,11.1764014,14.9410665,3.7951438,7.4135447,3.7951438,8.960017,11.6001099,15.9543668,13.776826,16.039193,21.4785662,15.1517312,12.6073444,9.3433581,9.9886238,3.7951438,9.391195,9.4334196,22.0858266,10.257711,18.2885364,3.7951438,10.8368236,9.5807738,3.7951438,8.8322134,12.46577,10.172328,8.6026261
72-50,15.6613037,9.3635461,11.2733563,13.0326665,14.2396213,8.4954945,8.3219091,12.8343618,18.239301,3.7544787,10.8786911,13.4208928,13.9320747,11.7727972,14.1146788,12.9418004,21.8707612,9.6641845,10.9946504,10.658725,3.7544787,7.4497321,10.1980434,15.9326269,17.7445648,13.7991064,14.4482039,9.7567147,15.0655966,19.2150039,14.7794614,10.4854512,11.1732276,10.0712056,10.9518063,11.8650952,19.1222028,3.7544787,13.8591639,8.7270169,10.5549366,10.1043062,13.5843881,12.2002312,10.7340834
72-51,16.1902016,8.3936959,10.4714394,9.8011706,37.0784674,4.019394,8.2562277,14.003241,24.6150612,4.019394,9.1770002,4.019394,4.019394,17.9847926,12.3694924,19.9163562,20.5073899,9.8263315,4.019394,4.019394,12.0192822,12.525603,4.019394,23.688407,18.9908899,17.5565524,12.0041961,13.0580757,17.3233196,17.431808,15.703006,4.019394,9.6408518,13.0736533,4.019394,12.8195193,12.9608619,5.9750137,10.3438673,4.019394,9.2222331,9.8534969,11.6454068,4.019394,9.4380142
72-52,20.4512427,10.1928491,11.0709094,9.1309716,14.3218609,3.9717367,11.0418204,11.978399,19.1749123,3.9717367,8.2750633,10.0966446,3.9717367,17.507639,16.4118614,15.9360585,20.3787651,28.8636763,5.6844512,9.9449129,8.6259319,14.2418995,13.9852811,16.0782503,17.9578477,17.6823232,33.1780901,16.8178137,11.4418424,16.0226821,11.0829833,10.549362,10.9304096,15.8043828,10.7089141,11.7797036,23.3739048,11.2191712,12.2811321,10.7246702,8.9491501,10.5695686,12.7236957,3.9717367,3.9717367
72-53,23.1605668,11.184574,13.7775362,10.7632796,17.6916518,9.8304207,12.0918484,13.7637274,19.0952805,3.8709757,12.5426771,10.3974332,12.1958638,16.4489981,18.6944098,18.6885416,22.1541166,28.432081,7.6558666,10.3260791,8.6504003,12.3466706,15.7369864,16.5896436,16.935494,21.0305347,26.4277745,17.0836847,17.6801353,17.9144187,16.5487914,12.8368933,11.7734142,14.4647379,14.3507336,14.6629674,26.8542335,5.8816512,12.7396295,11.1316914,8.7698116,12.1019918,15.2741907,11.0420188,9.2565172
72-54,24.4928052,8.8335512,16.8893966,6.8900982,16.8837227,3.9271562,10.1373796,12.1630986,19.4489089,3.9271562,8.8789847,8.4977104,3.9271562,15.044125,17.6365688,15.6385493,18.9742185,17.5192046,6.7473269,3.9271562,3.9271562,10.9183401,10.7630325,13.9462874,16.9281308,17.0876132,23.3029598,13.8820208,14.592541,3.9271562,11.3266071,11.6457377,10.8078524,9.8373739,22.8128152,12.5453114,29.9292467,3.9271562,12.192771,9.5435202,3.9271562,9.5115656,12.8749286,12.105808,6.3751854
72-55,16.9560268,8.9137043,13.4180918,11.432484,15.6779779,10.370557,3.8697329,13.064339,17.0194513,3.8697329,11.2730978,9.2923017,3.8697329,10.535395,16.2980185,13.5398757,25.8485831,14.6867811,8.7157542,8.8631182,3.8697329,11.09932,10.5842661,14.3782679,16.487778,18.9326598,12.4203702,11.5186247,15.1942418,17.579706,15.5942635,10.9458884,9.6491908,11.4895015,15.4948628,11.7189685,17.137306,3.8697329,12.3704258,8.3569568,8.5204383,8.3297223,13.2912279,3.8697329,8.2055733
72-56,23.7255982,8.2773666,14.9150597,8.2203177,23.5176787,8.6814871,9.633601,11.9006693,12.2158165,3.9900017,8.0823247,3.9900017,3.9900017,15.6181492,22.0973734,16.0658329,11.5977522,17.9230397,3.9900017,10.3499405,12.2515657,6.4993435,12.6726625,16.8520077,18.7756296,18.9755027,14.2229898,13.9998223,16.2847223,13.7517844,14.6341813,10.5832612,9.0998983,3.9900017,9.919978,10.2120229,12.7942344,3.9900017,11.7339051,8.2152128,7.7577999,9.4403971,12.3411679,9.5739476,8.7708987
72-57,13.9369816,7.9492191,12.5692862,15.2027955,12.2291641,10.8567788,7.623016,13.6459405,15.4010826,3.9756697,10.6183346,14.8061673,14.9222349,11.040165,9.1589157,16.109326,21.242317,3.9756697,9.9499519,13.7118563,3.9756697,12.6921855,12.9220726,16.9727077,16.0547712,12.982101,10.0938059,13.3199533,23.9803352,13.8983406,15.7252311,13.6620653,11.4921763,3.9756697,11.4277749,12.4136152,20.6979008,3.9756697,13.9525767,13.0959611,6.4113763,8.1097364,10.9908547,12.2893639,3.9756697
72-58,28.393093,10.9657121,8.612162,4.3730399,18.226737,4.3730399,6.9726389,14.2028127,18.2003625,4.3730399,4.3730399,17.565294,4.3730399,14.5744997,16.9962534,20.9007451,18.1278399,22.184754,7.31988,14.9776829,11.104361,12.949798,12.2001533,11.5086211,17.596367,27.1150961,23.574776,22.6253503,17.3513418,14.0138289,4.3730399,14.5390274,4.3730399,18.8702169,14.6224291,14.1596584,38.7506597,4.3730399,11.563974,4.3730399,10.6532253,13.3263004,15.1714374,4.3730399,4.3730399
72-59,11.0262744,9.4607667,11.6688605,11.643986,12.2192242,3.5961579,7.7608817,11.5964777,13.0960881,3.5961579,8.9913526,10.0163436,12.9310551,10.3189819,13.9058866,12.7789014,17.7229574,8.1755871,10.7172644,8.205866,3.5961579,9.9898772,10.8813525,15.0581443,15.0964114,12.6443989,9.8079376,9.5874569,18.4545851,15.6324328,13.0475607,12.841664,10.2478353,10.1791685,9.3740629,12.6939858,16.5362649,3.5961579,12.173716,12.4424651,7.9266959,9.719074,13.6018475,13.5933039,8.371947
72-60,21.1611484,10.0738094,12.4086507,8.8540874,13.8838106,3.8523188,11.2467125,10.6776685,13.3150666,3.8523188,8.5806336,3.8523188,3.8523188,11.9195411,14.938556,13.8521893,17.5869196,19.4715322,6.4434913,11.9489021,9.1315901,3.8523188,13.0415044,16.6550416,16.3357669,12.6639936,19.9436831,14.1669822,13.627569,13.9254043,11.6719069,8.3509432,10.4138208,13.3677812,16.3235963,13.3277362,23.0666684,3.8523188,11.35402,12.37152,6.8762741,10.1627191,13.6436028,9.4406118,8.0706155
72-61,25.4690656,9.091312,14.1888882,8.0732363,15.9189574,4.0304371,10.839493,11.3417647,28.9790767,4.0304371,9.9337664,4.0304371,4.0304371,14.3356225,24.5456478,14.840835,23.2079116,32.4136061,5.4058524,4.0304371,4.0304371,11.2576704,4.0304371,16.4278468,15.7713827,12.3751152,27.6788615,15.8981189,15.0658939,12.6714071,15.3569075,10.8770732,11.642493,13.1799581,12.9143017,10.5039881,15.2599664,4.0304371,11.3393754,12.6223827,9.8104338,9.5394964,12.9052038,4.0304371,7.8080164
72-62,13.5800679,9.371274,10.0374496,12.753504,12.0734166,3.6529874,6.9029977,10.8984401,11.7210905,3.6529874,8.8023737,8.9123228,12.2909372,9.7246728,3.6529874,12.5479182,18.6272708,3.6529874,8.5795079,9.4706789,3.6529874,3.6529874,8.8732886,14.274445,14.3090559,12.3977774,11.9727172,3.6529874,15.5652875,14.5607087,12.791859,10.7428084,9.7824444,10.2431026,10.5977321,11.5373487,15.2968674,3.6529874,13.1351641,10.0928757,6.4036238,7.5077441,10.7054455,7.2609771,8.4678159
72-63,11.45215,7.036771,9.2724234,12.5271742,12.3038968,3.8163988,7.002226,10.679565,14.5010953,3.8163988,10.834976,13.901255,12.7336065,8.7840744,13.8097916,15.7203121,18.8000986,10.5357076,9.5994095,11.1272698,3.8163988,9.5642084,3.8163988,17.9571131,14.2033541,13.1180878,15.3315701,10.5278192,18.0007798,13.7193941,14.3032678,12.8280988,10.8131184,15.1516336,3.8163988,12.8024109,15.9871975,10.9562156,14.992877,10.394179,6.9771486,7.8722396,13.3507705,9.8737816,3.8163988
72-64,28.1761094,9.2744479,16.9054837,7.9070276,22.4932098,11.9317451,10.9648768,10.2820177,14.9395492,3.9230781,3.9230781,3.9230781,3.9230781,16.5002137,13.370309,11.7342936,13.6170899,19.3537332,5.8908301,3.9230781,3.9230781,10.942488,3.9230781,12.9739745,15.898541,16.6835723,28.4660305,18.5425699,12.0384205,14.4757904,3.9230781,3.9230781,10.7928081,10.4625165,9.5738928,11.7365001,34.472411,3.9230781,10.4367222,6.6373442,3.9230781,10.7930467,12.9112533,10.6892796,9.3404983
72-65,22.8658307,9.4414341,16.0603795,3.9493833,26.1704631,8.8295268,9.3887977,10.6387484,10.9545133,3.9493833,3.9493833,12.0095692,3.9493833,15.343106,17.0006537,3.9493833,15.9458814,18.5395162,5.7120131,3.9493833,3.9493833,8.2272164,12.674122,16.0159574,22.8260906,18.4734921,26.6855532,17.0016674,17.6178895,10.4958299,8.7418179,3.9493833,10.2373051,3.9493833,13.473328,10.4888185,16.0401392,3.9493833,15.0534999,13.5918117,11.324042,9.3824844,14.8658636,16.318998,3.9493833
