,Etv5,Slc7a7,Col18a1,Upp1,Nanog,Htra1,Tdgf1,Klf4,Sox2,Bbs2,Cds1,Sgce,1190005I06Rik,Sparc,Sdc4,1700019D03Rik,Acot9,Ifitm2,Klf5,Aldh7a1,Esrrb,Dnmt3a,Tfb1m,Spry4,Nptx2,Fgf4,Akap12,Pigl,Sqle,Basp1,Cidea,Klf2,Tspan17,Cdca7,Dnmt3b,Fgfbp1,Ifitm3,Otx2,Tcf7,Asrgl1,Cth,Tcl1,F2rl1,Cldn4,Rbm14,Fpgs,Klf9,Mycn,Rtel1,Slc2a3,Msrb2,Stat3,Ifitm1,Pim2,Schip1,Tdh,Nodal,Fgf15,Ddit4,Morc1,Socs3,Rest,Phc1,Hexa,Galk1,Rcor2,Car13,Pim1,Bad,Klf6,Nr5a2,Fxyd6,Id3,Stoml1,Slc7a3,Egfl6,Spry2,Zfp64,Sall4,Rab12,Thumpd3,Gbx2,Pou5f1,Nes,Lefty2,Zfp7,Pla2g10,Trp53,Zap70,Gldc,Kcnk1,Stra8,Myc,Cdc42ep4,Nefl,B3gnt7
cell_1169,0.0,1.4793714,2.4132812,2.051604,0.0,0.0,0.0,0.0,2.051604,0.0,0.0,0.0,0.0,1.4793714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4132812,0.0,0.0,0.0,0.0,0.0,1.4793714,0.0,0.0,0.0,0.0,0.0,1.4793714,1.4793714,0.0,1.4793714,0.0,0.0,0.0,0.0,0.0,1.4793714,0.0,2.8876417,0.0,1.4793714,0.0,1.4793714,1.4793714,0.0,0.0,0.0,0.0,2.678329,0.0,0.0,0.0,0.0,0.0,0.0,1.4793714,0.0,1.4793714,0.0,0.0,0.0,0.0
cell_1170,0.0,0.0,2.3397627,2.543448,0.0,0.0,2.0836926,0.0,1.2073749,0.0,0.0,0.0,1.2073749,0.0,0.0,1.2073749,0.0,1.2073749,0.0,1.2073749,0.0,1.2073749,0.0,1.7386024,0.0,0.0,1.2073749,0.0,0.0,1.2073749,1.2073749,0.0,0.0,2.3397627,1.2073749,0.0,0.0,1.7386024,0.0,0.0,1.2073749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7386024,0.0,1.2073749,0.0,0.0,0.0,0.0,0.0,0.0,1.7386024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2073749,0.0,1.2073749,0.0,0.0,0.0,1.7386024,0.0,0.0,0.0,3.2880893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2073749,0.0,0.0,0.0
cell_1171,1.371094,0.0,1.371094,2.1221592,0.90414894,0.0,1.6881543,0.0,1.9285192,0.0,0.0,0.0,0.0,0.90414894,0.0,0.90414894,0.90414894,1.9285192,0.90414894,0.90414894,0.90414894,0.90414894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90414894,0.0,1.6881543,0.0,0.90414894,0.0,0.0,0.0,0.90414894,0.0,0.0,0.90414894,0.0,0.0,0.0,1.371094,0.0,0.90414894,0.0,0.0,1.9285192,0.0,0.0,1.371094,0.0,0.0,1.371094,2.1221592,0.0,0.0,0.0,0.0,0.90414894,2.2843168,0.0,0.0,2.1221592,0.0,0.0,0.0,0.0,0.0,0.90414894,0.0,1.371094,2.1221592,0.0,0.0,1.371094,0.0,0.0,0.0,0.0,3.2576,0.0,0.0,0.90414894,0.0,1.371094,0.90414894,0.0,0.0,0.0,0.0,0.0,0.0,1.371094
cell_1172,0.0,1.6131501,1.6131501,2.2013485,0.0,0.0,1.6131501,0.0,1.949887,0.0,0.0,0.0,0.0,1.1017067,0.0,1.1017067,0.0,1.1017067,0.0,1.1017067,0.0,0.0,0.0,1.1017067,0.0,1.1017067,0.0,0.0,0.0,1.1017067,0.0,0.0,0.0,0.0,1.6131501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1017067,0.0,1.1017067,1.1017067,0.0,0.0,0.0,1.1017067,2.5692315,0.0,1.1017067,0.0,0.0,0.0,0.0,0.0,1.1017067,2.2013485,0.0,0.0,1.1017067,0.0,0.0,1.1017067,0.0,0.0,1.6131501,1.1017067,0.0,1.1017067,0.0,0.0,0.0,1.1017067,1.1017067,0.0,0.0,2.4021127,0.0,0.0,0.0,0.0,1.1017067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1173,1.5922902,0.0,1.9275262,1.5922902,0.0,1.0843431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5922902,0.0,1.0843431,0.0,1.0843431,0.0,1.0843431,0.0,0.0,0.0,0.0,0.0,0.0,1.9275262,0.0,0.0,1.9275262,0.0,0.0,0.0,0.0,1.9275262,1.0843431,0.0,0.0,0.0,1.0843431,0.0,0.0,0.0,1.5922902,0.0,0.0,1.0843431,0.0,0.0,2.6880157,0.0,0.0,0.0,2.6880157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5922902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5922902,0.0,0.0,0.0,2.3783863,0.0,0.0,0.0,0.0,1.0843431,0.0,1.0843431,0.0,0.0,0.0,1.0843431,0.0,0.0
cell_1174,1.27002,1.27002,2.4198074,1.27002,0.0,0.0,0.0,0.0,1.27002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27002,1.27002,0.0,0.0,0.0,0.0,0.0,1.27002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4198074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27002,0.0,0.0,1.8118639,0.0,1.27002,1.27002,1.8118639,0.0,0.0,1.27002,0.0,1.8118639,0.0,0.0,0.0,0.0,0.0,1.27002,0.0,0.0,0.0,0.0,2.6250033,0.0,0.0,0.0,0.0,1.27002,1.8118639,0.0,0.0,2.1613407,0.0,1.27002,0.0,0.0
cell_1175,0.0,0.0,0.0,1.8725555,0.0,0.0,0.0,1.3224088,1.3224088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3224088,0.0,1.3224088,0.0,1.3224088,0.0,0.0,0.0,0.0,1.3224088,0.0,0.0,2.2254176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3224088,0.0,0.0,1.3224088,1.8725555,0.0,0.0,0.0,2.2254176,0.0,2.2254176,0.0,0.0,1.3224088,1.3224088,0.0,0.0,2.2254176,1.3224088,0.0,1.3224088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8725555,0.0,0.0,0.0,1.3224088,0.0,0.0,0.0,2.6920729,0.0,0.0,0.0,0.0,1.3224088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1176,0.8844811,1.6611158,0.0,2.0929298,0.8844811,0.0,2.0929298,0.0,0.8844811,0.0,0.8844811,0.0,0.0,0.0,0.0,0.8844811,0.0,1.3463717,0.8844811,0.0,0.0,1.3463717,0.0,0.8844811,0.0,0.0,1.3463717,0.0,0.8844811,1.6611158,0.0,1.3463717,0.0,0.8844811,1.3463717,0.0,0.0,1.9001518,0.0,0.0,0.8844811,0.0,0.0,0.8844811,0.0,0.0,1.6611158,0.0,0.0,1.6611158,0.8844811,0.0,0.0,0.0,0.0,1.3463717,0.0,0.0,0.8844811,0.0,0.0,0.0,1.9001518,0.0,0.0,0.0,0.0,0.0,0.0,0.8844811,0.0,0.8844811,2.3935304,0.0,0.0,0.0,0.0,1.3463717,0.0,0.0,0.8844811,0.8844811,2.8117495,0.8844811,0.0,0.0,0.0,1.9001518,0.0,0.8844811,0.0,0.0,0.8844811,0.0,0.0,0.0
cell_1177,2.1776385,0.0,2.1776385,1.2832868,0.0,0.0,1.2832868,0.0,0.0,1.2832868,0.0,1.2832868,0.0,0.0,0.0,0.0,0.0,1.2832868,0.0,0.0,0.0,1.2832868,1.2832868,0.0,0.0,1.2832868,0.0,0.0,1.2832868,2.4365845,0.0,1.8272812,0.0,1.8272812,1.2832868,0.0,1.2832868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2832868,0.0,0.0,0.0,0.0,0.0,0.0,3.0850172,0.0,2.6420815,0.0,1.2832868,1.2832868,0.0,0.0,0.0,2.1776385,0.0,1.2832868,1.2832868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2832868,0.0,0.0,0.0,2.8124633,0.0,0.0,1.2832868,0.0,0.0,0.0,1.2832868,0.0,0.0,0.0,0.0,0.0,0.0
cell_1178,0.9135409,0.0,2.1360197,1.3828559,0.9135409,0.0,1.3828559,0.0,1.9419795,0.0,0.0,0.0,0.0,0.0,0.9135409,0.9135409,0.0,1.3828559,0.0,1.7009964,0.0,0.0,0.0,1.3828559,0.0,0.9135409,0.9135409,0.0,1.7009964,1.3828559,0.0,0.9135409,0.0,1.7009964,2.1360197,0.0,0.0,1.7009964,0.0,0.0,0.0,0.9135409,0.9135409,0.0,0.9135409,0.9135409,0.0,0.0,1.7009964,2.5607157,0.9135409,0.0,0.9135409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1360197,0.9135409,0.0,1.3828559,0.0,0.0,0.9135409,1.7009964,0.0,0.0,1.9419795,0.0,2.4381595,0.0,0.0,0.9135409,0.0,0.0,0.0,0.0,3.0866642,0.0,0.0,0.0,0.9135409,1.3828559,0.0,0.0,0.0,0.0,0.9135409,0.0,0.0,0.0
cell_1179,0.0,0.0,1.812627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7379591,2.4206383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.812627,0.0,0.0,0.0,0.0,0.0,2.4206383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2821362,0.0,0.0,0.0,0.0,0.0,2.7960343,0.0,1.812627,0.0,1.812627,0.0,0.0,0.0,0.0,1.812627,0.0,0.0,0.0,0.0,1.812627,0.0,0.0,0.0,0.0,1.812627,0.0,0.0,1.812627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.812627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1180,1.9428146,0.0,1.9428146,0.0,0.0,0.0,2.5616152,1.9428146,1.3835863,1.3835863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3835863,0.0,1.3835863,0.0,1.3835863,0.0,1.3835863,0.0,0.0,0.0,0.0,1.3835863,1.3835863,1.3835863,1.3835863,0.0,0.0,2.9410172,0.0,0.0,1.9428146,0.0,0.0,0.0,0.0,1.3835863,0.0,0.0,0.0,0.0,0.0,0.0,1.9428146,0.0,0.0,1.9428146,1.3835863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9428146,0.0,0.0,2.2993345,0.0,0.0,0.0,2.5616152,0.0,0.0,1.3835863,0.0,0.0,0.0,1.3835863,0.0,0.0,0.0,0.0,0.0,3.0875945,0.0,0.0,0.0,0.0,1.3835863,0.0,1.3835863,0.0,0.0,0.0,0.0,0.0,1.9428146
cell_1181,0.0,0.0,1.9414486,2.1925974,0.0,0.0,1.0951439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0951439,0.0,1.6052744,0.0,0.0,0.0,2.5601437,0.0,1.6052744,0.0,0.0,0.0,0.0,1.0951439,1.9414486,0.0,1.0951439,0.0,1.6052744,1.0951439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0951439,0.0,0.0,0.0,0.0,1.0951439,0.0,1.0951439,0.0,0.0,0.0,0.0,0.0,0.0,1.6052744,0.0,1.0951439,1.6052744,0.0,0.0,0.0,0.0,0.0,0.0,2.3931627,0.0,0.0,0.0,0.0,0.0,2.1925974,0.0,1.0951439,0.0,2.8283134,0.0,0.0,0.0,0.0,1.9414486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1182,1.0048453,1.0048453,2.0701406,2.0701406,0.0,0.0,2.698126,0.0,1.0048453,0.0,0.0,0.0,0.0,0.0,1.0048453,0.0,0.0,0.0,0.0,1.4958142,0.0,2.2677267,0.0,1.0048453,0.0,0.0,1.0048453,0.0,1.0048453,1.0048453,0.0,0.0,0.0,1.0048453,2.4326398,0.0,0.0,1.8236543,0.0,0.0,0.0,1.0048453,0.0,0.0,0.0,1.4958142,0.0,1.0048453,1.4958142,0.0,0.0,0.0,1.0048453,2.5741675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4958142,2.2677267,0.0,1.4958142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0048453,0.0,0.0,1.0048453,1.0048453,1.0048453,1.0048453,0.0,2.907712,0.0,0.0,1.0048453,1.4958142,0.0,0.0,1.4958142,0.0,1.0048453,0.0,0.0,0.0,1.0048453
cell_1183,0.0,1.1313739,0.0,2.2406726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.648625,0.0,0.0,0.0,0.0,1.1313739,0.0,0.0,1.1313739,1.648625,0.0,0.0,1.1313739,0.0,1.1313739,0.0,0.0,1.9878385,1.1313739,1.648625,0.0,1.1313739,0.0,0.0,0.0,1.1313739,1.1313739,0.0,0.0,1.648625,0.0,0.0,1.648625,0.0,0.0,0.0,2.7536218,0.0,0.0,0.0,1.1313739,0.0,0.0,1.1313739,1.1313739,2.2406726,0.0,1.1313739,0.0,0.0,1.1313739,0.0,0.0,0.0,0.0,1.9878385,0.0,1.1313739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6100314,1.1313739,0.0,0.0,0.0,1.1313739,0.0,0.0,0.0,0.0,0.0,0.0,1.1313739,0.0
cell_1184,1.01705,1.5107335,2.0869265,1.839768,0.0,0.0,1.839768,0.0,1.5107335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01705,0.0,0.0,0.0,1.01705,0.0,0.0,0.0,1.01705,0.0,0.0,1.01705,1.01705,0.0,1.5107335,0.0,0.0,1.01705,0.0,0.0,1.5107335,0.0,1.5107335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01705,0.0,0.0,0.0,1.5107335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.839768,2.0869265,0.0,1.5107335,0.0,0.0,1.01705,0.0,0.0,0.0,0.0,0.0,0.0,1.01705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1757736,0.0,0.0,1.01705,0.0,2.2849433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5107335
cell_1185,1.7320975,0.0,0.0,2.3326287,0.0,0.0,0.0,1.7320975,1.7320975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3326287,0.0,0.0,2.7052124,0.0,0.0,0.0,0.0,2.3326287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7320975,0.0,0.0,1.7320975,0.0,0.0,2.7052124,2.7052124,0.0,0.0,2.3326287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7320975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7582302,0.0,1.7320975,0.0,0.0,1.7320975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1186,0.0,0.0,1.9181583,1.3620539,0.8969456,0.8969456,0.0,0.0,1.6782746,0.0,0.8969456,0.0,0.0,1.6782746,0.0,0.0,0.0,0.8969456,0.0,0.0,0.8969456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8969456,2.9137206,0.0,1.9181583,0.0,1.6782746,1.3620539,0.0,0.8969456,0.8969456,0.8969456,0.8969456,0.0,0.0,0.8969456,0.0,0.0,0.0,1.3620539,0.0,0.0,1.3620539,0.0,0.0,0.0,2.4127584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3620539,0.0,1.9181583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8969456,0.0,1.9181583,0.0,0.0,0.0,0.8969456,1.3620539,0.0,0.0,2.9895797,0.0,0.0,0.0,0.8969456,1.9181583,0.0,1.3620539,0.8969456,0.0,0.8969456,1.3620539,0.0,0.8969456
cell_1187,2.055681,0.0,0.8596913,0.0,0.8596913,0.0,2.584894,0.0,0.0,0.0,0.8596913,0.0,0.0,0.0,1.626746,0.0,0.0,1.8640375,0.0,0.8596913,0.0,1.31503,0.0,0.0,0.0,0.8596913,1.31503,0.0,0.0,2.055681,0.0,0.8596913,0.0,0.8596913,2.3548946,2.2164376,0.0,0.0,0.0,0.0,0.8596913,0.0,0.0,0.0,0.0,1.31503,1.626746,2.853545,1.31503,2.853545,0.0,0.0,0.8596913,2.055681,0.0,0.0,0.0,0.0,0.0,0.8596913,0.0,0.0,1.8640375,0.0,1.31503,0.0,0.0,0.8596913,0.0,0.8596913,0.0,0.8596913,0.8596913,1.31503,0.0,0.0,0.0,0.0,0.8596913,1.31503,0.0,0.8596913,2.3548946,0.0,0.0,0.0,0.0,1.626746,0.0,0.8596913,0.0,0.0,0.0,0.0,0.0,0.8596913
cell_1188,1.0127254,1.0127254,1.0127254,2.919442,0.0,1.0127254,1.8340656,1.5054516,1.5054516,1.0127254,0.0,0.0,0.0,1.5054516,0.0,0.0,0.0,1.0127254,0.0,1.0127254,0.0,1.8340656,0.0,1.0127254,0.0,0.0,1.0127254,0.0,0.0,1.0127254,0.0,1.0127254,0.0,0.0,1.0127254,0.0,1.0127254,0.0,0.0,0.0,0.0,0.0,0.0,1.0127254,0.0,0.0,0.0,1.0127254,1.5054516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5054516,1.8340656,0.0,0.0,0.0,0.0,0.0,0.0,1.8340656,0.0,0.0,0.0,0.0,1.8340656,0.0,0.0,0.0,1.0127254,0.0,0.0,1.0127254,3.1692748,0.0,0.0,0.0,0.0,1.8340656,0.0,1.0127254,0.0,0.0,0.0,0.0,0.0,1.0127254
cell_1189,1.8733852,1.0426646,2.4866214,1.541915,0.0,0.0,1.0426646,0.0,1.8733852,0.0,0.0,0.0,0.0,0.0,0.0,1.0426646,0.0,1.541915,0.0,1.541915,0.0,1.8733852,0.0,0.0,1.541915,0.0,1.0426646,0.0,0.0,2.6288166,0.0,0.0,0.0,1.0426646,2.4866214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0426646,1.0426646,0.0,0.0,0.0,0.0,1.0426646,0.0,0.0,1.541915,2.4866214,0.0,1.8733852,0.0,0.0,0.0,1.0426646,0.0,0.0,1.8733852,0.0,0.0,1.0426646,0.0,0.0,1.0426646,0.0,0.0,1.0426646,0.0,0.0,0.0,0.0,0.0,0.0,1.8733852,0.0,0.0,0.0,3.05421,1.0426646,0.0,0.0,0.0,1.8733852,0.0,1.0426646,1.0426646,0.0,0.0,0.0,0.0,0.0
cell_1190,0.76955557,1.4988235,2.329271,2.2095532,0.0,0.0,1.9160447,0.0,0.0,0.0,0.76955557,0.0,0.76955557,1.1992456,0.0,0.76955557,0.76955557,0.0,0.0,1.7290373,0.0,1.7290373,0.0,1.1992456,0.0,0.0,1.1992456,0.76955557,0.76955557,2.073529,0.0,0.0,0.0,0.76955557,2.7017422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76955557,0.0,0.76955557,0.76955557,0.0,0.0,0.76955557,1.1992456,0.0,0.0,0.0,3.2321844,0.0,1.1992456,0.0,0.0,0.0,0.0,0.0,0.76955557,1.9160447,0.0,0.0,0.76955557,0.0,0.76955557,0.0,0.0,0.0,0.0,0.0,0.76955557,0.76955557,0.0,0.0,0.0,0.76955557,0.0,0.0,0.0,3.2769086,0.76955557,0.0,0.0,0.76955557,1.1992456,0.0,0.0,0.0,0.0,1.7290373,0.0,0.0,1.4988235
cell_1191,1.044786,0.0,1.5444897,1.8761574,0.0,0.0,1.5444897,0.0,0.0,0.0,1.044786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5444897,0.0,1.8761574,0.0,0.0,0.0,1.044786,2.1247926,0.0,0.0,1.5444897,0.0,1.5444897,0.0,1.044786,1.5444897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8761574,0.0,0.0,0.0,1.044786,1.044786,0.0,0.0,0.0,2.3237545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.044786,1.044786,0.0,1.044786,1.8761574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.044786,0.0,1.044786,0.0,0.0,0.0,0.0,0.0,2.1247926,1.044786,0.0,1.044786,2.1247926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1192,0.8947577,0.8947577,1.3593048,1.6752684,0.0,0.0,2.4093926,0.0,1.6752684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947577,0.0,0.0,0.0,2.108237,0.0,0.8947577,1.3593048,0.0,1.6752684,0.0,0.0,1.3593048,0.0,0.8947577,0.0,1.3593048,1.3593048,0.8947577,0.0,0.0,0.0,0.0,0.0,0.0,1.3593048,0.0,0.0,0.8947577,0.0,0.0,0.8947577,0.8947577,0.0,0.0,0.0,1.6752684,0.0,0.8947577,0.0,0.0,0.0,0.0,0.0,0.0,1.6752684,0.0,0.0,1.3593048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947577,1.3593048,0.0,0.0,0.8947577,2.8281517,0.0,0.0,0.0,0.8947577,0.0,0.0,0.8947577,0.0,0.0,0.0,0.0,0.0,0.8947577
cell_1193,0.99703246,0.99703246,1.813306,0.0,0.0,0.0,0.0,0.0,1.4862425,0.0,0.0,0.0,0.0,0.99703246,0.0,1.4862425,0.0,1.4862425,0.0,1.4862425,0.0,0.0,0.0,0.0,0.0,0.99703246,0.0,0.0,0.99703246,0.99703246,0.0,1.813306,0.99703246,0.0,1.813306,0.0,1.4862425,0.0,0.99703246,0.0,0.0,0.0,0.0,0.0,0.0,0.99703246,0.0,0.0,0.0,0.99703246,0.0,0.0,1.813306,2.796796,0.0,1.813306,0.0,0.99703246,0.0,0.0,0.0,0.0,1.813306,0.0,0.0,0.99703246,0.0,0.0,0.0,0.0,0.0,0.0,0.99703246,0.99703246,0.99703246,0.0,0.0,0.99703246,0.0,0.0,0.0,0.0,2.25666,0.0,0.0,0.0,0.0,1.4862425,0.0,0.0,0.99703246,0.99703246,0.0,0.0,0.0,1.4862425
cell_1194,0.0,1.1432405,1.6627575,2.2562969,0.0,0.0,1.6627575,0.0,1.6627575,0.0,0.0,0.0,0.0,0.0,0.0,2.0029316,0.0,1.6627575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1432405,0.0,1.1432405,0.0,0.0,1.1432405,0.0,0.0,1.1432405,0.0,0.0,0.0,0.0,0.0,0.0,1.1432405,0.0,0.0,0.0,1.6627575,0.0,0.0,0.0,1.1432405,1.6627575,0.0,1.6627575,1.1432405,0.0,0.0,0.0,0.0,0.0,2.0029316,0.0,1.1432405,0.0,1.1432405,0.0,1.1432405,0.0,0.0,0.0,0.0,0.0,1.6627575,0.0,0.0,0.0,1.6627575,0.0,0.0,0.0,2.7699864,0.0,0.0,1.1432405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6627575
cell_1195,1.0533663,1.0533663,1.0533663,1.5548918,0.0,0.0,0.0,0.0,1.0533663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0533663,1.5548918,1.0533663,1.0533663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.335675,0.0,1.0533663,0.0,1.0533663,2.6441166,0.0,0.0,1.5548918,0.0,0.0,0.0,0.0,0.0,0.0,1.0533663,0.0,1.0533663,0.0,1.0533663,0.0,0.0,1.8873516,0.0,2.6441166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0533663,2.13643,0.0,0.0,1.0533663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0533663,0.0,0.0,0.0,1.0533663,0.0,1.0533663,0.0,3.1530542,0.0,0.0,0.0,1.5548918,1.0533663,0.0,0.0,0.0,0.0,0.0,1.0533663,0.0,0.0
cell_1196,2.0689747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0689747,0.0,0.0,0.0,2.0689747,2.0689747,0.0,0.0,0.0,2.0689747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0689747,0.0,2.0689747,2.0689747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0689747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0689747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1197,1.0730964,0.0,1.5787398,1.0730964,0.0,0.0,1.0730964,0.0,0.0,0.0,0.0,0.0,1.0730964,0.0,1.0730964,1.0730964,1.0730964,2.1630566,0.0,0.0,0.0,1.0730964,0.0,0.0,0.0,1.0730964,1.0730964,0.0,0.0,2.5294435,0.0,0.0,0.0,0.0,2.6721427,0.0,1.0730964,1.5787398,0.0,0.0,0.0,1.0730964,0.0,0.0,0.0,1.5787398,1.0730964,0.0,0.0,0.0,0.0,0.0,1.0730964,2.6721427,0.0,1.5787398,0.0,0.0,0.0,0.0,0.0,0.0,1.9129827,0.0,1.0730964,0.0,0.0,1.0730964,0.0,0.0,0.0,1.0730964,0.0,0.0,1.0730964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.362937,0.0,0.0,1.0730964,0.0,1.5787398,0.0,0.0,1.0730964,0.0,0.0,0.0,0.0,0.0
cell_1198,0.0,0.99004316,0.0,1.8040259,0.0,0.0,0.0,0.0,0.99004316,0.0,0.0,0.0,0.0,1.8040259,0.0,1.8040259,0.0,0.99004316,0.99004316,0.0,0.0,0.99004316,0.0,1.4776653,0.0,0.99004316,1.4776653,0.0,0.99004316,1.4776653,0.0,0.0,0.0,1.4776653,2.4112694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99004316,0.0,0.0,2.885555,0.0,0.0,0.99004316,0.99004316,0.0,0.0,0.0,1.8040259,1.4776653,0.0,0.0,0.0,0.0,0.99004316,0.99004316,0.0,0.0,0.99004316,1.8040259,0.0,1.4776653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.786378,0.0,0.0,0.0,0.99004316,0.0,0.0,0.0,0.0,0.0,1.4776653,0.0,0.0,0.99004316
